2633
NM_001005360	10828728	10942585	10942585	1	21	5122	343
NR_030368	10829079	10829178	10942585	1	1	5143	344
NR_039903	10890929	10891010	10942585	1	1	5144	345
NR_029586	10928101	10928171	10942585	2	1	5145	346
NM_006858	10943113	10946982	10942585	2	4	5146	347
NM_001136482	10959105	10980359	10946982	1	7	5150	348
NM_199141	10982252	11033447	10980359	1	16	5157	349
NM_024029	11033443	11039356	11033447	2	10	5173	350
NM_138358	11039423	11040915	11039356	1	2	5183	351
NM_003072	11071597	11172957	11040915	1	35	5185	352
NM_001128844	11071597	11172957	11172957	1	36	5220	352
NM_001128849	11071807	11172957	11172957	1	36	5256	352
NM_001128846	11094827	11172957	11172957	1	33	5292	352
NM_001128848	11094827	11172957	11172957	1	33	5325	352
NM_001128845	11094827	11172957	11172957	1	33	5358	352
NM_001128847	11094827	11172957	11172957	1	33	5391	352
NM_001195798	11200037	11244504	11172957	1	18	5424	353
NM_001195803	11200037	11244504	11244504	1	16	5442	353
NM_001195800	11200037	11244504	11244504	1	16	5458	353
NM_001195802	11200037	11244504	11244504	1	17	5474	353
NM_000527	11200037	11244504	11244504	1	18	5491	353
NM_001195799	11200037	11244504	11244504	1	17	5509	353
NM_182513	11257830	11266483	11244504	2	5	5526	354
NM_015493	11274942	11305265	11266483	2	11	5531	355
NM_001136191	11274942	11308242	11305265	2	13	5542	355
NM_020812	11309968	11373167	11308242	2	48	5555	356
NM_018687	11350294	11352618	11373167	1	4	5603	357
NM_012466	11406823	11437671	11373167	1	7	5607	358
NM_004283	11432721	11450343	11437671	2	5	5614	359
NM_033408	11453451	11456980	11450343	2	4	5619	360
NM_198536	11453451	11456980	11456980	2	3	5623	360
NM_001145416	11453451	11456980	11456980	2	4	5626	360
NM_001080503	11457180	11465619	11456980	1	11	5630	361
NM_022737	11466061	11476373	11465619	1	10	5641	362
NM_001170635	11466061	11476373	11476373	1	10	5651	362
NM_175871	11485382	11487626	11476373	1	2	5661	363
NM_000121	11487880	11495017	11487626	2	8	5663	364
NR_033663	11487880	11495017	11495017	2	8	5671	364
NM_001035223	11504731	11530017	11495017	2	19	5679	365
NM_001161616	11504731	11530017	11530017	2	19	5698	365
NM_145045	11531271	11545979	11530017	2	13	5717	366
NM_001001329	11546268	11561781	11545979	1	18	5730	367
NM_002743	11546268	11561781	11561781	1	18	5748	367
NM_032281	11562142	11591802	11561781	2	7	5766	368
NM_001420	11562142	11591802	11591802	2	7	5773	368
NM_138783	11594241	11616737	11591802	2	9	5780	369
NM_001243204	11616730	11639679	11616737	2	8	5789	370
NM_001142465	11616730	11639986	11639679	2	6	5797	370
NM_001142464	11616730	11639986	11639986	2	7	5803	370
NM_016581	11616730	11639986	11639986	2	8	5810	370
NM_001299	11649578	11661137	11639986	1	7	5818	371
NM_032377	11663857	11670050	11661137	2	4	5825	372
NM_001611	11685474	11688552	11670050	2	5	5829	373
NM_001111034	11685474	11689591	11688552	2	6	5834	373
NM_001111036	11685474	11689800	11689591	2	6	5840	373
NM_001111035	11685474	11689800	11689800	2	7	5846	373
NM_145295	11708234	11729973	11689800	1	4	5853	374
NR_028594	11784812	11797383	11729973	1	3	5857	375
NM_001080493	11832079	11849759	11797383	2	4	5860	376
NM_152355	11877814	11894892	11849759	1	4	5864	377
NM_152356	11909390	11919305	11894892	1	3	5868	378
NM_152357	11925106	11946015	11919305	1	4	5871	379
NM_152262	11976843	11980305	11946015	1	3	5875	380
NM_021915	11998669	12025364	11980305	1	5	5878	381
NM_144566	12035899	12061577	12025364	1	4	5883	382
NM_001012753	12075868	12091197	12061577	1	4	5887	383
NM_001080411	12125531	12146524	12091197	2	4	5891	384
NM_001080404	12154619	12163781	12146524	2	4	5895	385
NM_001136501	12175545	12188625	12163781	1	4	5899	386
NR_027049	12203077	12225493	12188625	1	3	5903	387
NM_021143	12242167	12251221	12225493	2	4	5906	388
NM_001203250	12242167	12251221	12251221	2	4	5910	388
NR_037802	12242167	12267545	12251221	2	8	5914	389
NM_145233	12255708	12267545	12267545	2	4	5922	390
NR_037801	12255708	12267545	12267545	2	4	5926	390
NM_003437	12273871	12300063	12267545	1	4	5930	391
NM_016264	12382624	12405713	12300063	2	4	5934	392
NM_001164276	12382624	12405713	12405713	2	5	5938	392
NM_145276	12428303	12444533	12405713	2	4	5943	393
NM_030824	12460184	12476474	12444533	2	6	5947	394
NM_001080821	12500827	12512087	12476474	2	4	5953	395
NM_005815	12540519	12551925	12512087	2	4	5957	396
NM_152601	12571997	12595631	12551925	2	4	5961	397
NM_144976	12636183	12662355	12595631	2	4	5965	398
NM_020714	12686919	12721622	12662355	2	5	5969	399
NM_153358	12721731	12740675	12721622	1	4	5974	400
NM_001173498	12757321	12777590	12740675	2	24	5978	401
NM_000528	12757321	12777590	12777590	2	24	6002	401
NR_029375	12777617	12786645	12777590	1	11	6026	402
NM_001099737	12777617	12786645	12786645	1	11	6037	402
NM_016145	12778880	12780464	12786645	2	4	6048	403
NM_032332	12780516	12786645	12786645	1	9	6052	402
NM_001206974	12786530	12792024	12786645	2	9	6061	404
NM_001930	12786530	12792700	12792024	2	9	6070	404
NR_038192	12786530	12792700	12792700	2	8	6079	404
NM_013406	12786530	12792700	12792700	2	8	6087	404
NM_032301	12799729	12807454	12792700	2	10	6095	405
NM_013433	12810007	12833104	12807454	2	25	6105	406
NM_001136196	12810007	12833461	12833104	2	25	6130	406
NM_001136195	12810007	12834809	12833461	2	26	6155	406
NR_002751	12817262	12817331	12834809	2	1	6181	407
NM_024038	12841453	12845528	12834809	2	3	6182	408
NM_004317	12848305	12859136	12845528	1	7	6185	409
NM_017682	12863406	12869270	12859136	1	9	6192	410
NM_001100176	12873816	12886433	12869270	2	22	6201	411
NM_013312	12873816	12886433	12886433	2	23	6223	411
NM_002229	12902309	12904124	12886433	1	1	6246	412
NM_005809	12907633	12912693	12904124	2	6	6247	413
NM_181738	12911426	12912693	12912693	2	3	6253	413
NM_006397	12917427	12924461	12912693	1	8	6256	414
NM_031429	12936295	12946229	12924461	2	7	6264	415
NM_001080997	12936296	12941206	12946229	2	6	6271	415
NM_014975	12949258	12985765	12946229	1	26	6277	416
NM_001375	12986024	12992334	12985765	2	6	6303	417
NM_006563	12995236	12998016	12992334	2	3	6309	418
NM_000159	13001973	13010782	12998016	1	12	6312	419
NM_013976	13001973	13010782	13010782	1	12	6324	419
NM_001105578	13009893	13030085	13010782	2	6	6336	420
NM_004461	13033283	13044557	13030085	2	13	6342	421
NM_004343	13049413	13055303	13044557	1	9	6355	422
NM_005053	13056653	13064454	13055303	1	9	6364	423
NM_052850	13064971	13068049	13064454	2	2	6373	424
NM_152654	13080431	13085566	13068049	1	2	6375	425
NM_002501	13106583	13209609	13085566	1	10	6377	426
NM_005583	13209841	13213973	13209609	2	4	6387	427
NM_001142554	13215713	13227462	13213973	2	15	6391	428
NM_017722	13215713	13227462	13227462	2	16	6406	428
NM_001136035	13215713	13227562	13227462	2	17	6422	428
NM_052876	13229108	13251958	13227562	1	6	6439	429
NM_003765	13255223	13260986	13251958	2	8	6445	430
NM_004907	13261281	13265717	13260986	1	2	6453	431
NM_001127221	13317255	13617273	13265717	2	47	6455	432
NM_000068	13317255	13617273	13617273	2	47	6502	432
NM_001174080	13317255	13617273	13617273	2	47	6549	432
NM_001127222	13317255	13617273	13617273	2	47	6596	432
NM_023035	13317255	13617273	13617273	2	47	6643	432
NM_030818	13858752	13874105	13617273	1	10	6690	433
NM_001031727	13875336	13885095	13874105	1	6	6700	434
NM_032285	13875336	13885095	13885095	1	6	6706	434
NM_014047	13885256	13889585	13885095	1	3	6712	435
NM_023072	13906273	13943043	13889585	1	13	6715	436
NR_036515	13945329	13947102	13943043	2	1	6728	437
NR_029497	13947100	13947172	13947102	2	1	6729	438
NR_029501	13947253	13947330	13947172	2	1	6730	439
NR_029495	13947400	13947472	13947330	2	1	6731	440
NR_029613	13985512	13985621	13947472	1	1	6732	441
NR_030179	13985688	13985824	13985621	1	1	6733	442
NM_001098622	13988062	13991570	13985824	1	2	6734	443
NM_024323	13993167	14016908	13991570	2	8	6736	444
NM_017721	14016955	14041692	14016908	1	29	6744	445
NM_024825	14041999	14049288	14041692	2	8	6773	446
NM_001146255	14041999	14064203	14049288	2	6	6781	446
NM_001146254	14041999	14064203	14064203	2	8	6787	446
NM_138353	14063318	14072255	14064203	1	13	6795	447
NM_002918	14072341	14117133	14072255	2	21	6808	448
NM_080864	14139016	14141782	14117133	1	2	6829	449
NM_004843	14142261	14164025	14141782	1	14	6831	450
NM_001145028	14164178	14169970	14164025	2	6	6845	451
NR_024282	14183820	14185873	14169970	1	3	6851	452
NM_138352	14199228	14201231	14185873	2	5	6854	453
NM_207518	14202506	14224991	14201231	2	10	6859	454
NM_002730	14202506	14228558	14224991	2	10	6869	454
NM_018154	14230320	14247439	14228558	2	4	6879	455
NR_045214	14247963	14282074	14247439	1	3	6883	456
NM_001008701	14258548	14316996	14282074	2	24	6886	457
NM_014921	14258548	14316996	14316996	2	23	6910	457
NM_001784	14491955	14519536	14316996	1	18	6933	458
NM_078481	14491955	14519536	14519536	1	20	6951	458
NM_001025160	14491955	14519536	14519536	1	19	6971	458
NR_038336	14519609	14529905	14519536	2	12	6990	459
NR_046366	14519609	14530194	14529905	2	10	7002	459
NM_005804	14519609	14530194	14530194	2	11	7012	459
NM_002741	14544165	14582678	14530194	1	22	7023	460
NM_213560	14551085	14582678	14582678	1	22	7045	460
NM_000955	14583277	14586173	14582678	2	3	7067	461
NM_202469	14588570	14606943	14586173	2	7	7070	462
NM_202494	14588570	14606943	14606943	2	6	7077	462
NM_202470	14588570	14606943	14606943	2	7	7083	462
NM_005716	14588570	14606943	14606943	2	9	7090	462
NM_202467	14588570	14606943	14606943	2	8	7099	462
NM_202468	14588570	14606943	14606943	2	8	7107	462
NM_006145	14625581	14629200	14606943	2	3	7115	463
NR_030369	14640354	14640451	14629200	1	1	7118	464
NM_138501	14640378	14676791	14640451	1	13	7119	465
NR_038104	14640378	14676791	14676791	1	13	7132	465
NR_038103	14640378	14676791	14676791	1	13	7145	465
NM_004146	14676889	14682888	14676791	2	3	7158	466
NM_207390	14693895	14721955	14682888	1	13	7161	467
NM_001204118	14693895	14721955	14721955	1	14	7174	467
NM_032571	14730050	14785729	14721955	2	16	7188	468
NM_032433	14800869	14831771	14785729	1	12	7204	469
NM_152916	14843204	14889352	14831771	2	20	7216	470
NM_152921	14843204	14889352	14889352	2	19	7236	470
NM_152919	14843204	14889352	14889352	2	21	7255	470
NM_013447	14843204	14889352	14889352	2	21	7276	470
NM_152918	14843204	14889352	14889352	2	18	7297	470
NM_152920	14843204	14889352	14889352	2	20	7315	470
NM_152917	14843204	14889352	14889352	2	19	7335	470
NM_198944	14909985	14910947	14889352	2	1	7354	471
NM_017506	14937138	14939275	14910947	2	1	7355	472
NM_001005190	14951759	14952688	14939275	2	1	7356	473
NM_030901	14991237	14992166	14952688	2	1	7357	474
NM_012377	15052300	15053259	14992166	1	1	7358	475
NM_005071	15060990	15083729	15053259	2	9	7359	476
NM_173482	15121538	15134082	15083729	1	7	7368	477
NM_012114	15160290	15169102	15134082	1	7	7375	478
NM_001004713	15197876	15198943	15169102	1	1	7382	479
NM_033025	15218213	15225788	15198943	1	8	7383	480
NM_006844	15225784	15236576	15225788	2	16	7391	481
NM_000435	15270443	15311791	15236576	2	33	7407	482
NM_024794	15337729	15343230	15311791	2	7	7440	483
NM_001142886	15337732	15343857	15343230	2	8	7447	483
NM_058243	15348300	15391261	15343857	2	20	7455	484
NM_014299	15357846	15391261	15391261	2	12	7475	484
NM_005858	15464331	15490611	15391261	2	14	7487	485
NM_014371	15490858	15529832	15490611	2	14	7501	486
NM_021241	15532317	15560761	15529832	2	8	7515	487
NR_031716	15560358	15560418	15560761	1	1	7523	488
NM_022904	15562437	15575381	15560761	2	18	7524	489
NM_052890	15579456	15590314	15575381	2	5	7542	490
NM_173483	15619335	15663127	15590314	1	14	7547	491
NM_007253	15726028	15740446	15663127	1	13	7561	492
NM_001199209	15751706	15771569	15740446	1	13	7574	493
NM_000896	15751706	15771569	15771569	1	13	7587	493
NM_001199208	15751706	15771569	15771569	1	13	7600	493
NM_023944	15783827	15807983	15771569	1	13	7613	494
NM_013939	15838833	15839861	15807983	1	1	7626	495
NM_013938	15852202	15853152	15839861	1	1	7627	496
NR_033864	15870143	15890797	15853152	2	10	7628	497
NM_001004466	15904858	15905805	15890797	1	1	7638	498
NM_013940	15917816	15918935	15905805	2	1	7639	499
NR_015379	15939756	15946229	15918935	1	3	7640	500
NM_001082	15988833	16008883	15946229	2	13	7643	501
NM_001128932	16023179	16045675	16008883	2	13	7656	502
NM_021187	16023179	16045675	16045675	2	12	7669	502
NM_001004465	16059817	16060767	16045675	1	1	7681	503
NR_026828	16126443	16138271	16060767	1	9	7682	504
NR_024335	16144522	16152917	16138271	1	5	7691	505
NR_024336	16145288	16152917	16152917	1	4	7696	505
NM_001145160	16178316	16213812	16152917	1	9	7700	506
NM_003290	16187134	16213812	16213812	1	8	7709	506
NM_005370	16222489	16244444	16213812	1	8	7717	507
NM_032855	16244837	16269376	16244444	1	9	7725	508
NM_054113	16272178	16284285	16269376	2	6	7734	509
NM_014077	16296234	16302856	16284285	1	4	7740	510
NM_032493	16308664	16346155	16302856	1	12	7744	511
NM_001130524	16308664	16346155	16346155	1	13	7756	511
NM_016270	16435650	16438338	16346155	1	3	7769	512
NM_021235	16472407	16582761	16438338	2	23	7772	513
NM_145046	16589867	16607002	16582761	2	9	7795	514
NM_032207	16607204	16632162	16607002	1	9	7804	515
NM_006387	16628699	16653262	16632162	2	17	7813	516
NM_024881	16660647	16683192	16653262	2	6	7830	517
NM_004831	16685717	16739014	16683192	2	3	7836	518
NM_024104	16756958	16770967	16739014	2	5	7839	519
NM_024074	16771937	16799815	16770967	1	6	7844	520
NM_001007525	16830786	16928773	16799815	1	19	7850	521
NM_015260	16940208	16991163	16928773	1	20	7869	522
NM_003950	16999825	17002829	16991163	1	2	7889	523
NM_015692	17003761	17137624	17002829	2	42	7891	524
NM_001011699	17160570	17186342	17137624	2	11	7933	525
NM_033417	17160570	17186342	17186342	2	11	7944	525
NM_004145	17186590	17324103	17186342	1	40	7955	526
NM_001130065	17186590	17324103	17324103	1	40	7995	526
NM_018467	17326154	17330637	17324103	1	8	8035	527
NM_024578	17337054	17340027	17330637	1	6	8043	528
NM_005234	17342693	17356150	17340027	2	4	8049	529
NM_031941	17360848	17375543	17356150	2	13	8053	530
NM_014173	17378231	17390161	17375543	1	9	8066	531
NM_001033549	17378231	17390161	17390161	1	9	8075	531
NM_152363	17392453	17398453	17390161	1	9	8084	532
NM_024527	17402939	17414281	17398453	2	5	8093	533
NM_023937	17416476	17417651	17414281	1	2	8098	534
NM_024050	17420336	17434105	17417651	1	5	8100	535
NM_020959	17434031	17445637	17434105	2	18	8105	536
NM_001195422	17445790	17453539	17445637	1	9	8123	537
NM_133644	17448325	17453539	17453539	1	8	8132	537
NM_001128855	17448325	17453539	17453539	1	9	8140	537
NM_032620	17448325	17453539	17453539	1	9	8149	537
NM_031310	17462263	17488136	17453539	2	6	8158	538
NM_004335	17513754	17516383	17488136	2	5	8164	539
NM_138401	17530911	17536139	17516383	1	9	8169	540
NM_001190844	17546317	17559375	17536139	2	3	8178	541
NM_138454	17566233	17571724	17559375	2	2	8181	542
NM_198580	17581299	17616976	17571724	1	12	8183	543
NM_012088	17622431	17632096	17616976	1	5	8195	544
NM_001098524	17634109	17662834	17632096	1	16	8200	545
NM_173544	17634109	17664647	17662834	1	16	8216	545
NM_024656	17666510	17693964	17664647	1	12	8232	546
NM_001080421	17712136	17799007	17693964	2	42	8244	547
NM_018174	17830302	17845323	17799007	1	7	8286	548
NM_001161357	17858526	17899376	17845323	1	29	8293	549
NM_001161358	17858526	17899376	17899376	1	28	8322	549
NM_001161359	17862285	17899376	17899376	1	27	8350	549
NM_015122	17862285	17899376	17899376	1	29	8377	549
NM_014256	17905918	17924384	17899376	1	3	8406	550
NM_005543	17927321	17932319	17924384	2	2	8409	551
NM_000215	17935592	17958840	17932319	2	24	8411	552
NM_000980	17970730	17974123	17958840	1	5	8435	553
NR_000012	17973396	17973528	17974123	1	1	8440	554
NM_000453	17982781	18005982	17974123	1	15	8441	555
NM_001136203	18043823	18054793	18005982	1	5	8456	556
NM_138442	18045904	18054793	18054793	1	5	8461	556
NM_002248	18062110	18109929	18054793	1	11	8466	557
NM_001025604	18111943	18124910	18109929	1	8	8477	558
NM_015683	18118976	18124910	18124910	1	8	8485	558
NM_005535	18170370	18197696	18124910	2	17	8493	559
NM_153701	18181371	18197696	18197696	2	10	8510	559
NM_015016	18208602	18262498	18197696	1	27	8520	560
NM_005027	18264015	18281342	18262498	1	16	8547	561
NM_006332	18284578	18288926	18281342	1	7	8563	562
NM_032683	18304039	18307549	18288926	1	5	8570	563
NM_002866	18307610	18314873	18307549	2	5	8575	564
NM_001098819	18318770	18335302	18314873	2	15	8580	565
NR_040546	18318770	18337284	18335302	2	14	8595	565
NM_001098818	18318770	18337284	18337284	2	15	8609	565
NM_000923	18318770	18359009	18337284	2	16	8624	565
NR_036575	18360759	18366228	18359009	2	4	8640	566
NM_001145305	18367905	18385318	18366228	2	4	8644	567
NM_025249	18367905	18385318	18385318	2	4	8648	567
NM_001145304	18367905	18385318	18385318	2	4	8652	567
NM_005354	18390562	18392431	18385318	2	1	8656	568
NR_036155	18392886	18392970	18392431	1	1	8657	569
NM_001252129	18417039	18434000	18392970	2	4	8658	570
NM_012321	18417039	18434000	18434000	2	5	8662	570
NM_017712	18451407	18480762	18434000	1	5	8667	571
NM_004864	18496967	18499985	18480762	1	2	8672	572
NR_036156	18497371	18497443	18499985	1	1	8674	573
NM_145256	18501953	18508414	18499985	2	2	8675	574
NM_001009998	18530145	18545371	18508414	1	17	8677	575
NM_032627	18530145	18545371	18545371	1	18	8694	575
NM_001253389	18545197	18548118	18545371	2	8	8712	576
NR_045574	18545197	18548971	18548118	2	8	8720	576
NM_001170938	18545197	18549110	18548971	2	10	8728	576
NR_045573	18545197	18549110	18549110	2	10	8738	576
NM_016368	18545197	18549110	18549110	2	11	8748	576
NM_006532	18553472	18632936	18549110	2	12	8759	577
NM_012181	18642567	18654382	18632936	2	9	8771	578
NM_024069	18668571	18680196	18654382	1	5	8780	579
NM_001171948	18668571	18680196	18680196	1	6	8785	579
NM_001171949	18668571	18680196	18680196	1	5	8791	579
NM_003333	18682613	18688269	18680196	1	5	8796	580
NM_001033930	18682613	18688269	18688269	1	5	8801	580
NM_001100418	18699494	18703146	18688269	1	5	8806	581
NM_001100419	18699494	18703146	18703146	1	5	8811	581
NM_004750	18704034	18717659	18703146	2	9	8816	582
NM_012109	18723681	18731848	18717659	1	8	8825	583
NM_018316	18747837	18781301	18731848	1	3	8833	584
NM_015321	18794424	18893142	18781301	1	14	8836	585
NM_001098482	18794424	18893142	18893142	1	15	8850	585
NM_000095	18893582	18902113	18893142	2	19	8865	586
NM_002911	18942743	18979038	18902113	1	24	8884	587
NM_001492	18979360	19006952	18979038	2	8	8908	588
NM_021267	18979360	19006952	19006952	2	8	8916	589
NM_198207	18988717	19006952	19006952	2	6	8924	589
NM_199442	19010322	19030198	19006952	2	9	8930	590
NM_199444	19010322	19030198	19030198	2	9	8939	590
NM_007263	19010322	19030198	19030198	2	10	8948	590
NR_033677	19030483	19039441	19030198	1	13	8958	591
NM_019070	19030483	19039441	19039441	1	13	8971	591
NM_001145724	19040009	19049857	19039441	2	8	8984	592
NR_027297	19040009	19050443	19049857	2	9	8992	592
NM_001145722	19040009	19051112	19050443	2	10	9001	592
NM_001145721	19040009	19051160	19051112	2	10	9011	592
NM_004838	19040009	19052040	19051160	2	10	9021	592
NM_014884	19101696	19144379	19052040	2	11	9031	593
NM_001017392	19103176	19144379	19144379	2	11	9042	593
NM_001199196	19144386	19168986	19144379	1	9	9053	594
NM_033415	19144386	19168986	19168986	1	8	9062	594
NM_178526	19174802	19223703	19168986	1	8	9070	595
NM_017814	19230424	19249309	19223703	2	12	9078	596
NM_001256766	19230424	19249309	19249309	2	10	9090	596
NM_001145785	19256375	19281097	19249309	2	9	9100	597
NR_027308	19256375	19303399	19281097	2	12	9109	598
NM_005919	19256375	19303399	19303399	2	10	9121	598
NR_027307	19256375	19303399	19303399	2	13	9131	598
NM_001145784	19287712	19303399	19303399	2	6	9144	599
NM_001145783	19292684	19303399	19303399	2	4	9150	599
NM_003721	19303007	19312677	19303399	1	10	9154	600
NM_134440	19303007	19312677	19312677	1	9	9164	600
NM_176880	19312223	19314237	19312677	2	5	9173	601
NM_004386	19322781	19363060	19314237	1	15	9178	602
NM_023002	19366451	19373595	19363060	2	5	9193	603
NM_001001524	19375173	19384073	19373595	2	10	9198	604
NM_172231	19387321	19431320	19384073	2	14	9208	605
NM_015329	19431629	19469562	19431320	1	19	9222	606
NM_017660	19496641	19619740	19469562	1	12	9241	607
NM_032037	19625027	19626468	19619740	2	1	9253	608
NM_015965	19627018	19639012	19626468	1	5	9254	609
NM_198537	19639669	19648392	19639012	1	7	9259	610
NM_001190328	19639669	19648392	19648392	1	6	9266	610
NM_153221	19649073	19657467	19648392	1	8	9272	611
NM_025245	19672515	19729724	19657467	2	8	9280	612
NR_038198	19672515	19729724	19729724	2	8	9288	612
NM_004720	19734465	19739038	19729724	2	3	9296	613
NM_016573	19740284	19754454	19739038	2	21	9299	614
NM_020410	19756009	19774502	19754454	2	26	9320	615
NM_033204	19779662	19791137	19774502	1	4	9346	616
NM_021030	19821280	19843920	19791137	2	4	9350	617
NR_026956	19867180	19887221	19843920	2	3	9354	618
NM_001099269	19903519	19932559	19887221	2	4	9357	619
NM_001145404	19903519	19932559	19932559	2	3	9361	619
NM_021047	19976713	20004292	19932559	1	4	9364	620
NM_031218	20011721	20046381	20004292	1	4	9368	621
NM_001077349	20115226	20150063	20046381	2	4	9372	622
NM_033196	20115226	20150276	20150063	2	4	9376	622
NM_007138	20188802	20231976	20150276	1	4	9380	623
NM_052852	20278022	20311298	20231976	1	4	9384	624
NR_036053	20510080	20510162	20311298	2	1	9388	625
NR_036264	20510080	20510162	20510162	2	1	9389	626
NR_036455	20578625	20607770	20510162	2	3	9390	627
NR_036053_1	20579239	20579321	20607770	2	1	9393	625
NR_036264_1	20579239	20579321	20607770	2	1	9394	626
NM_001159293	20720797	20748625	20607770	2	4	9395	628
NM_001076675	20802744	20844401	20748625	2	4	9399	629
NM_145297	20827508	20844401	20844401	2	4	9403	629
NM_001256172	21106058	21126782	20844401	1	4	9407	630
NR_034060	21106058	21126782	21126782	1	4	9411	630
NR_045830	21106058	21126782	21126782	1	4	9415	630
NM_001256173	21106058	21133502	21126782	1	3	9419	630
NM_001256171	21106058	21133502	21133502	1	5	9422	630
NM_003429	21106058	21133502	21133502	1	4	9427	630
NM_025189	21203425	21242851	21133502	1	5	9431	631
NM_001172671	21203425	21242851	21242851	1	5	9436	631
NM_182515	21264952	21307882	21242851	1	5	9441	632
NM_133473	21324839	21368804	21307882	1	5	9446	633
NM_021269	21473962	21512211	21368804	2	4	9451	634
NR_027130	21541734	21571383	21512211	1	5	9455	635
NM_145326	21579920	21591600	21571383	1	4	9460	636
NM_175910	21579920	21610295	21591600	1	2	9464	636
NM_001076678	21579920	21610295	21610295	1	4	9466	636
NR_037194	21666516	21686039	21610295	1	11	9470	637
NM_001001415	21688436	21721078	21686039	1	4	9481	638
NM_173531	21906842	21950429	21721078	2	5	9485	639
NR_024523	21933546	21936239	21950429	1	1	9490	640
NM_001256654	21987750	22019009	21950429	2	3	9491	641
NM_003423	21987750	22019009	22019009	2	4	9494	641
NM_001256653	21987750	22034869	22019009	2	4	9498	641
NM_001256649	21987750	22034869	22034869	2	7	9502	641
NM_001256648	21987750	22034869	22034869	2	7	9509	641
NM_001256650	21987750	22034869	22034869	2	6	9516	641
NM_001256651	21987750	22034869	22034869	2	3	9522	641
NM_007153	22148896	22193744	22034869	2	4	9525	642
NM_033468	22235265	22273902	22193744	1	4	9529	643
NM_001001411	22361902	22379752	22273902	2	3	9533	644
NM_001242680	22469251	22499977	22379752	1	4	9536	645
NM_001098626	22573898	22605147	22499977	2	4	9540	646
NR_033899	22779058	22786351	22605147	1	10	9544	647
NM_020855	22817125	22850471	22786351	1	4	9554	648
NM_001080409	22934984	22966972	22850471	2	4	9558	649
NR_045525	23406606	23433171	22966972	2	4	9562	650
NM_003430	23540497	23578268	23433171	2	4	9566	651
NM_138330	23835707	23870016	23578268	2	4	9570	652
NM_138286	23921996	23941692	23870016	2	4	9574	653
NR_003662	23945815	24010918	23941692	1	4	9578	654
NM_001244038	24097683	24116768	24010918	1	4	9582	655
NM_203282	24269975	24312653	24116768	1	4	9586	656
NR_003603	24344994	24346248	24312653	2	1	9590	657
NR_027301	28281400	28284847	24346248	2	3	9591	658
NR_027318	29456037	29460054	28284847	1	2	9594	659
NR_040036	29493461	29504861	29460054	1	5	9596	660
NM_006003	29698166	29704135	29504861	2	2	9601	661
NR_040029	29777917	30016658	29704135	2	10	9603	662
NM_001146339	30017490	30055225	30016658	1	5	9613	663
NR_027368	30097169	30108161	30055225	1	6	9618	664
NM_006627	30097169	30108161	30108161	1	7	9624	664
NM_024310	30156326	30166382	30108161	1	2	9631	665
NM_001031726	30189792	30205962	30166382	2	3	9633	666
NR_045690	30189792	30205962	30205962	2	2	9636	666
NM_001256046	30189792	30206451	30205962	2	4	9638	666
NM_031448	30189792	30206451	30206451	2	3	9642	666
NR_045692	30189792	30206451	30206451	2	4	9645	666
NR_045691	30189792	30206451	30206451	2	2	9649	666
NM_001256047	30189792	30206695	30206451	2	3	9651	666
NM_001238	30302900	30315214	30206695	1	12	9654	667
NM_001252641	30414550	30507518	30315214	1	11	9666	668
NM_003796	30433145	30507518	30507518	1	11	9677	668
NR_045557	30433145	30507518	30507518	1	10	9688	668
NM_014717	30863327	31048964	30507518	1	5	9698	669
NR_026894	31640782	31641310	31048964	1	1	9703	670
NM_020856	31765850	31840189	31641310	2	2	9704	671
NM_001205273	32083186	32083944	31840189	1	2	9706	672
NM_001136156	32836513	32878572	32083944	1	7	9708	673
NM_014910	32836513	32878572	32878572	1	6	9715	673
NR_046201	32880955	32896444	32878572	2	3	9721	674
NM_001172774	32896654	32976798	32896444	1	19	9724	675
NM_207325	32897021	32976798	32976798	1	19	9743	675
NM_004708	33072093	33078357	32976798	1	6	9762	676
NM_032139	33087906	33166101	33078357	2	29	9768	677
NM_207391	33166312	33169205	33166101	1	1	9797	678
NM_001105570	33182866	33204701	33169205	1	3	9798	679
NM_001110822	33210678	33281713	33204701	1	13	9801	680
NM_001243036	33321418	33360682	33281713	2	13	9814	681
NM_014270	33321418	33360682	33360682	2	13	9827	681
NM_001126335	33321418	33360682	33360682	2	13	9840	681
NM_032816	33369903	33462868	33360682	2	19	9853	682
NM_152266	33463147	33467959	33462868	1	5	9872	683
NM_033103	33469497	33555823	33467959	2	15	9877	684
NM_018025	33571785	33621317	33555823	1	20	9892	685
NM_173479	33622997	33666702	33621317	1	11	9912	686
NM_002333	33685598	33699772	33666702	1	7	9923	687
NM_019849	33699569	33716755	33699772	2	11	9930	688
NM_004364	33790839	33793429	33716755	2	1	9941	689
NR_026887	33793762	33795962	33793429	1	1	9942	690
NM_001806	33864574	33873591	33795962	1	2	9943	691
NM_001252296	33865429	33873591	33873591	1	2	9945	691
NM_001166056	33877854	34012798	33873591	2	13	9947	692
NM_001166057	33877854	34012798	34012798	2	13	9960	692
NM_000285	33877854	34012798	34012798	2	15	9973	692
NM_001127895	34112860	34264413	34012798	1	5	9988	693
NM_001127896	34112872	34264413	34264413	1	4	9993	693
NM_022467	34175433	34264413	34264413	1	4	9997	693
