target_id	length	eff_length	est_counts	tpm
NM_001145722	1849	1620.83	0	0
NM_001145724	1287	1058.83	0	0
NM_004838	1577	1348.83	0	0
NR_027297	1981	1752.83	5	165.346
NM_001100176	2604	2375.83	0	0
NM_013312	2610	2381.83	0	0
NM_002151	1785	1556.83	0	0
NM_182983	2365	2136.83	0	0
NM_002152	2384	2155.83	0	0
NM_198533	1525	1296.83	0	0
NM_198704	1362	1133.83	0	0
NM_198705	1457	1228.83	0	0
NM_198706	1660	1431.83	0	0
NM_198707	1620	1391.83	0	0
NM_198708	1548	1319.83	0	0
NM_016246	1237	1008.83	0	0
NM_032855	2362	2133.83	0	0
NM_144617	1460	1231.83	0	0
NM_001130106	1799	1570.83	0	0
NM_012267	1908	1679.83	0	0
NM_000201	3246	3017.83	0	0
NM_002162	1780	1551.83	0	0
NM_001039132	1265	1036.83	0	0
NM_001544	1342	1113.83	0	0
NM_022377	1489	1260.83	0	0
NM_003259	3002	2773.83	0	0
NM_004907	2046	1817.83	0	0
NM_006332	1032	803.835	0	0
NM_198541	769	540.835	0	0
NM_001002915	900	671.835	0	0
NM_001135113	612	383.835	0	0
NM_207393	662	433.835	0	0
NM_001002923	573	344.835	0	0
NM_024660	1196	967.835	0	0
NM_001101372	3100	2871.83	1	20.1839
NM_001205280	989	760.835	0	0
NM_000641	2354	2125.83	5.51574	150.397
NM_005535	2100	1871.83	0	0
NM_153701	1857	1628.83	0	0
NM_004843	3258	3029.83	0	0
NM_172138	734	505.835	0	0
NM_172139	595	366.835	0	0
NM_172140	856	627.835	0	0
NM_152899	1795	1566.83	0	0
NM_172374	2312	2083.83	0	0
NM_001137673	3740	3511.83	0	0
NM_004516	3728	3499.83	0	0
NM_012218	6109	5880.83	0	0
NM_017620	6121	5892.83	0	0
NM_153464	3285	3056.83	0	0
NM_006844	2298	2069.83	0	0
NM_005543	742	513.835	0	0
NM_000208	9059	8830.83	0	0
NM_001079817	9023	8794.83	0	0
NM_015649	2511	2282.83	0	0
NM_001197122	1632	1403.83	0	0
NM_001197123	1674	1445.83	0	0
NM_001197124	1235	1006.83	0	0
NM_001197125	1443	1214.83	0	0
NM_001197126	1271	1042.83	0	0
NM_001197127	1062	833.835	0	0
NM_001197128	890	661.835	0	0
NM_001571	1616	1387.83	0	0
NR_045568	1763	1534.83	0	0
NM_019612	1606	1377.83	0	0
NM_001007561	9687	9458.83	0	0
NM_001136201	1121	892.835	0	0
NM_001136202	911	682.835	0	0
NM_024710	1169	940.835	0	0
NM_001170938	2258	2029.83	0	0
NM_001253389	2124	1895.83	0	0
NM_016368	2420	2191.83	0	0
NR_045573	2226	1997.83	0	0
NR_045574	2090	1861.83	0	0
NM_170678	1126	897.835	0	0
NM_025194	3385	3156.83	2	36.7233
NM_182575	1621	1392.83	0	0
NM_152358	814	585.835	0	0
NM_001031735	961	732.835	0	0
NM_001039846	1015	786.835	0	0
NM_000215	5434	5205.83	1	11.1346
NM_138334	769	540.835	0	0
NM_144616	1145	916.835	0	0
NM_002229	1816	1587.83	0	0
NM_005354	1870	1641.83	0	0
NM_001136191	5208	4979.83	0	0
NM_015493	4950	4721.83	1	12.2759
NM_198471	2787	2558.83	0	0
NM_031886	4372	4143.83	3.32304	46.4833
NM_004977	3176	2947.83	0	0
NM_013348	3049	2820.83	0	0
NM_170720	3120	2891.83	0	0
NM_004823	2655	2426.83	0	0
NM_002248	2657	2428.83	0	0
NM_002250	2240	2011.83	0	0
NM_001129994	3933	3704.83	0	0
NM_001129995	3930	3701.83	0	0
NM_024076	4932	4703.83	0	0
NM_006801	1557	1328.83	0	0
NM_015015	5603	5374.83	0	0
NM_012289	2563	2334.83	0	0
NM_203500	2592	2363.83	0	0
NM_003685	3250	3021.83	1	19.182
NM_014686	6683	6454.83	0	0
NM_001145304	4404	4175.83	0	0
NM_001145305	3882	3653.83	0	0
NM_025249	3843	3614.83	0	0
NM_014218	1598	1369.83	0	0
NM_015868	1596	1367.83	0	0
NM_001080770	1475	1246.83	0	0
NM_001080772	1579	1350.83	0	0
NM_002255	1579	1350.83	0	0
NM_012314	1564	1335.83	0	0
NM_013289	1901	1672.83	0	0
NM_001242867	1834	1605.83	0	0
NM_006737	1885	1656.83	0	0
NM_153443	1691	1462.83	0	0
NR_026716	1731	1502.83	0	0
NM_032123	2724	2495.83	0	0
NM_199179	2574	2345.83	0	0
NM_199180	2993	2764.83	0	0
NM_032551	1625	1396.83	0	0
NM_177417	1793	1564.83	0	0
NM_006563	1614	1385.83	0	0
NM_031918	2887	2658.83	0	0
NM_016270	1649	1420.83	0	0
NM_018316	3122	2893.83	0	0
NM_002257	874	645.835	0	0
NM_001077500	3007	2778.83	0	0
NM_002776	3106	2877.83	0	0
NM_145888	2968	2739.83	0	0
NM_001136032	1181	952.835	0	0
NM_001167605	1268	1039.83	0	0
NM_006853	1193	964.835	0	0
NM_144947	1275	1046.83	0	0
NM_019598	945	716.835	0	0
NM_145894	1074	845.835	0	0
NM_145895	814	585.835	0	0
NM_015596	1258	1029.83	0	0
NM_022046	1133	904.835	0	0
NM_017509	1309	1080.83	0	0
NM_138563	1172	943.835	0	0
NM_138564	1054	825.835	0	0
NM_001002231	2872	2643.83	0	0
NM_001256080	2675	2446.83	0	0
NM_005551	2835	2606.83	0	0
NR_045762	2859	2630.83	0	0
NR_045763	2921	2692.83	0	0
NM_001030047	1906	1677.83	0	0
NM_001030048	1335	1106.83	0	0
NM_001030050	555	326.835	0	0
NM_001648	1464	1235.83	0	0
NM_004917	1347	1118.83	0	0
NM_001077491	1428	1199.83	0	0
NM_001077492	1360	1131.83	0	0
NM_012427	1563	1334.83	0	0
NM_001012964	1526	1297.83	0	0
NM_001012965	1479	1250.83	0	0
NM_002774	1511	1282.83	0	0
NM_001207053	1960	1731.83	0	0
NM_001243126	1943	1714.83	0	0
NM_005046	2091	1862.83	0	0
NM_139277	1921	1692.83	0	0
NM_007196	1013	784.835	0	0
NM_144505	1148	919.835	0	0
NM_144506	590	361.835	0	0
NM_144507	456	227.835	0	0
NM_012315	1438	1209.83	0	0
NR_002948	1125	896.835	0	0
NM_007059	1688	1459.83	0	0
NM_023008	3005	2776.83	0	0
NM_001244847	451	222.835	0	0
NM_207392	493	264.835	0	0
NM_001171948	1592	1363.83	0	0
NM_001171949	1496	1267.83	0	0
NM_024069	1461	1232.83	0	0
NM_002287	2816	2587.83	2.67375e-05	0.000598892
NM_021706	2765	2536.83	0.999973	22.8486
NM_002288	702	473.835	0	0
NM_021270	651	422.835	0	0
NM_000527	5283	5054.83	0	0
NM_001195798	5277	5048.83	0	0
NM_001195799	5160	4931.83	0	0
NM_001195800	4779	4550.83	0	0
NM_001195802	4920	4691.83	0	0
NM_001195803	4749	4520.83	0	0
NM_024316	888	659.835	0	0
NM_052925	3970	3741.83	0	0
NM_198988	1916	1687.83	0	0
NM_001143832	672	443.835	0	0
NM_013268	595	366.835	0	0
NM_020129	778	549.835	0	0
NM_203471	1083	854.835	0	0
NM_001190441	600	371.835	0	0
NR_034156	1130	901.835	0	0
NM_006149	1279	1050.83	0	0
NM_002307	494	265.835	0	0
NM_001042507	489	260.835	0	0
NM_139284	2888	2659.83	0	0
NM_000894	523	294.835	0	0
NM_000234	3083	2854.83	0	0
NM_006863	1910	1681.83	0	0
NM_001130917	1755	1526.83	0	0
NM_006866	1704	1475.83	0	0
NM_001172654	1367	1138.83	0	0
NM_006865	1603	1374.83	0	0
NM_012276	1708	1479.83	0	0
NM_021250	1365	1136.83	0	0
NM_181879	1081	852.835	0	0
NM_181985	1329	1100.83	0	0
NM_181986	1045	816.835	0	0
NM_024318	3930	3701.83	0	0
NM_001081637	2799	2570.83	0	0
NM_001081638	2856	2627.83	0	0
NM_001081639	2856	2627.83	0	0
NM_006669	2968	2739.83	0	0
NM_001080978	2922	2693.83	0	0
NM_005874	2925	2696.83	0	0
NM_001081450	2825	2596.83	0	0
NM_006864	2822	2593.83	0	0
NM_001081438	2082	1853.83	0	0
NM_006847	2085	1856.83	0	0
NM_001081442	2267	2038.83	0	0
NM_001081443	1967	1738.83	0	0
NM_006840	2264	2035.83	0	0
NR_003061	5287	5058.83	0	0
NM_001161748	858	629.835	0	0
NM_030657	984	755.835	0	0
NM_019104	1150	921.835	0	0
NM_022165	755	526.835	0	0
NR_024330	1964	1735.83	0	0
NM_001101391	2130	1901.83	0	0
NM_005357	3806	3577.83	0	0
NM_032737	4635	4406.83	0	0
NM_001080434	4972	4743.83	0	0
NR_003603	1255	1026.83	0	0
NR_036521	1782	1553.83	0	0
NR_036522	1427	1198.83	0	0
NR_036508	1897	1668.83	1.16227	40.37
NR_046376	639	410.835	0	0
NR_024491	525	296.835	3	585.828
NR_024561	3681	3452.83	0	0
NR_024562	1124	895.835	0	0
NR_040046	3312	3083.83	0	0
NM_001256795	729	500.835	0	0
NR_033235	729	500.835	0	0
NR_026870	1831	1602.83	0	0
NM_001242901	3071	2842.83	0	0
NR_027334	2606	2377.83	0	0
NR_029389	597	368.835	0	0
NM_001242348	924	695.835	0.0908248	7.56593
NR_034114	1698	1469.83	0	0
NR_036584	1873	1644.83	0	0
NR_033341	3361	3132.83	0	0
NR_040109	3472	3243.83	1	17.8692
NR_038332	685	456.835	0	0
NR_038452	656	427.835	0	0
NR_038334	2191	1962.83	0	0
NR_040599	1963	1734.83	0	0
NR_040036	1948	1719.83	0	0
NM_001205281	1241	1012.83	0	0
NR_040037	2148	1919.83	0	0
NR_040041	1304	1075.83	0	0
NR_040042	505	276.835	0	0
NR_038396	1627	1398.83	0	0
NR_038278	1749	1520.83	0	0
NR_038279	984	755.835	0	0
NM_001195256	1557	1328.83	0	0
NR_045214	2887	2658.83	0	0
NR_038247	2774	2545.83	0	0
NR_038248	2685	2456.83	0	0
NR_038249	2510	2281.83	0	0
NR_038250	2451	2222.83	0	0
NR_038237	1022	793.835	0	0
NM_001195259	1256	1027.83	0	0
NR_040015	1715	1486.83	0	0
NR_046222	471	242.835	0	0
NR_024282	1300	1071.83	0	0
NR_026828	3342	3113.83	0	0
NM_001193623	1318	1089.83	0	0
NM_001193628	2542	2313.83	2.4216	60.6643
NR_024333	2011	1782.83	3.47799	113.079
NR_003148	2932	2703.83	0	0
NR_027318	3444	3215.83	0	0
NR_027301	2051	1822.83	0	0
NR_033888	1721	1492.83	0	0
NR_002938	1225	996.835	2.23147	129.757
NM_001242812	1834	1605.83	0	0
NR_040029	2582	2353.83	0	0
NR_040027	1054	825.835	0	0
NR_040028	860	631.835	0	0
NR_029390	2344	2115.83	0	0
NR_026956	2371	2142.83	0	0
NR_036515	1774	1545.83	1	37.4974
NR_037159	1665	1436.83	0	0
NR_037160	1673	1444.83	0	0
NR_037161	1318	1089.83	0	0
NR_033250	1601	1372.83	0	0
NR_038267	1170	941.835	0	0
NM_001193621	915	686.835	0	0
NM_001193622	575	346.835	0	0
NR_037194	3760	3531.83	0	0
NR_046201	951	722.835	0	0
NR_033982	2080	1851.83	0	0
NR_033899	2033	1804.83	0	0
NR_024523	2694	2465.83	0	0
NM_001243212	1057	828.835	0	0
NR_033748	1724	1495.83	0	0
NR_040013	1058	829.835	0	0
NM_001195187	1380	1151.83	0	0
NM_001195135	990	761.835	0	0
NR_036504	1414	1185.83	0	0
NR_036575	687	458.835	0	0
NR_026887	2201	1972.83	0	0
NM_004793	3111	2882.83	0	0
NM_004720	1794	1565.83	0	0
NM_001008701	7857	7628.83	0	0
NM_014921	7842	7613.83	0	0
NM_001170635	2668	2439.83	0	0
NM_022737	2727	2498.83	0	0
NM_024888	2357	2128.83	0	0
NM_020862	3132	2903.83	0	0
NM_024509	2515	2286.83	0	0
NM_052972	1780	1551.83	0	0
NM_002333	3698	3469.83	0	0
NM_145256	2403	2174.83	0	0
NM_001080457	2957	2728.83	0	0
NM_025061	3602	3373.83	0	0
NM_001114093	3772	3543.83	0	0
NM_015578	3715	3486.83	0	0
NM_001252129	1783	1554.83	0	0
NM_012321	1825	1596.83	0	0
NM_016199	520	291.835	0	0
NM_015925	2221	1992.83	0	0
NM_205834	2278	2049.83	0	0
NM_205835	2074	1845.83	0	0
NM_001042544	5144	4915.83	0	0
NM_001042545	4960	4731.83	0	0
NM_003573	5033	4804.83	0	0
NM_005583	1788	1559.83	0	0
NM_014400	1706	1477.83	0	0
NM_173506	1792	1563.83	0	0
NM_001031749	2501	2272.83	0	0
NM_182573	2473	2244.83	0	0
NM_130760	1537	1308.83	0	0
NM_130762	1276	1047.83	0	0
NM_001199216	2418	2189.83	0	0
NM_002361	2431	2202.83	0	0
NM_080600	2476	2247.83	0	0
NM_001130915	1579	1350.83	0	0
NM_182574	1823	1594.83	0	0
NM_000528	3224	2995.83	0	0
NM_001173498	3221	2992.83	0	0
NM_018174	3276	3047.83	0	0
NM_030662	1733	1504.83	0	0
NM_145185	3372	3143.83	0	0
NM_002446	3436	3207.83	0	0
NM_001042600	2681	2452.83	0	0
NM_007181	2779	2550.83	0	0
NM_001005415	1380	1151.83	0	0
NM_001005416	1170	941.835	0	0
NM_016496	1651	1422.83	0	0
NM_001199867	5163	4934.83	0	0
NM_031417	5243	5014.83	0	0
NM_014975	4923	4694.83	0	0
NM_015016	5893	5664.83	0	0
NM_002378	2079	1850.83	0	0
NM_139354	1915	1686.83	0	0
NM_139355	2138	1909.83	0	0
NM_015329	4853	4624.83	0	0
NM_003926	2559	2330.83	0	0
NM_145208	748	519.835	0	0
NM_144614	774	545.835	0	0
NM_001164425	773	544.835	0	0
NM_001164419	773	544.835	0	0
NM_001136507	773	544.835	0	0
NM_001146056	2393	2164.83	0	0
NM_001146082	2021	1792.83	0	0
NM_001146083	2472	2243.83	0	0
NM_024298	2599	2370.83	0	0
NM_020533	2098	1869.83	0	0
NM_005481	2924	2695.83	0	0
NM_030973	2343	2114.83	0	0
NM_004831	3184	2955.83	0	0
NM_017592	3567	3338.83	0	0
NM_001145785	1451	1222.83	0	0
NM_001145783	1497	1268.83	0	0
NM_001145784	1433	1204.83	0	0
NM_005919	1952	1723.83	0	0
NR_027307	2242	2013.83	0	0
NR_027308	2130	1901.83	0	0
NM_001410	10966	10737.8	0	0
NM_001009813	1971	1742.83	0	0
NM_020160	2158	1929.83	0	0
NM_001174118	2663	2434.83	0	0
NM_203304	2850	2621.83	0	0
NM_001042680	2082	1853.83	0	0
NM_021731	2284	2055.83	0	0
NM_174983	2124	1895.83	0	0
NR_026052	3341	3112.83	0	0
NR_038359	936	707.835	0	0
NM_001202553	510	281.835	0	0
NM_006533	635	406.835	0	0
NR_037775	1394	1165.83	0	0
NM_177401	3793	3564.83	0	0
NM_017550	2762	2533.83	0	0
NR_024059	1288	1059.83	0	0
NR_031592	81	32.9062	0	0
NR_031596	88	30.4318	0	0
NR_031603	83	32.0571	0	0
NR_029693	86	28.4318	0	0
NR_036053	83	32.0571	0	0
NR_036053_1	83	32.0571	0	0
NR_036264	83	32.0571	0	0
NR_036264_1	83	32.0571	0	0
NR_031573	87	29.4318	0	0
NR_031696	87	29.4318	0	0
NR_031568	73	30.1852	0	0
NR_031716	61	26.35	0	0
NR_029703	84	28.3659	0	0
NR_029613	110	37.8088	0	0
NR_030179	137	51.0761	0	0
NR_031730	80	31.9062	0	0
NR_029586	71	31.7917	0	0
NR_029495	73	30.1852	0	0
NR_029497	73	30.1852	0	0
NR_029501	78	30.871	0	0
NR_036154	70	30.7917	0	0
NR_036155	85	27.4318	0	0
NR_036156	73	30.1852	0	0
NR_036158	80	31.9062	0	0
NR_036159	76	33.1852	0	0
NR_036157	53	21.0556	0	0
NR_029886	94	33.5625	0	0
NR_029864	67	27.7917	0	0
NR_039909	66	26.7917	0	0
NR_029865	67	27.7917	0	0
NR_029866	69	29.7917	0	0
NR_037505	102	34.25	0	0
NR_036207	80	31.9062	0	0
NR_036206	73	30.1852	0	0
NR_036208	69	29.7917	0	0
NR_036209	72	31.52	0	0
NR_039755	56	24.0556	0	0
NR_039756	47	16.2353	0	0
NR_039900	92	32.9783	0	0
NR_039901	71	31.7917	0	0
NR_039902	54	22.0556	0	0
NR_039903	82	31.9706	0	0
NR_039904	77	30.8667	0	0
NR_039905	67	27.7917	0	0
NR_039906	74	31.1852	0	0
NR_039907	72	31.52	0	0
NR_039910	89	31.4318	0	0
NR_030182	124	44.8875	0	0
NR_030180	84	28.3659	0	0
NR_030180_1	84	28.3659	0	0
NR_030181	98	33.0545	0	0
NR_030181_1	98	33.0545	0	0
NR_030184	83	32.0571	0	0
NR_030184_1	83	32.0571	0	0
NR_030187	83	32.0571	0	0
NR_030187_1	83	32.0571	0	0
NR_030220	90	32.4318	0	0
NR_030221	90	32.4318	0	0
NR_030212	90	32.4318	0	0
NR_030207	85	27.4318	0	0
NR_030201	87	29.4318	0	0
NR_030205	67	27.7917	0	0
NR_030214	95	33.8776	0	0
NR_030210	85	27.4318	0	0
NR_030213	87	29.4318	0	0
NR_030196	83	32.0571	0	0
NR_030199	101	33.25	0	0
NR_030211	87	29.4318	0	0
NR_030209	88	30.4318	0	0
NR_030194	87	29.4318	0	0
NR_030218	85	27.4318	0	0
NR_030222	87	29.4318	0	0
NR_030191	81	32.9062	0	0
NR_030188	87	29.4318	0	0
NR_030202	88	30.4318	0	0
NR_030185	84	28.3659	0	0
NR_030189	85	27.4318	0	0
NR_030195	61	26.35	0	0
NR_030198	87	29.4318	0	0
NR_030204	87	29.4318	0	0
NR_030183	87	29.4318	0	0
NR_030186	87	29.4318	0	0
NR_030206	90	32.4318	0	0
NR_030215	88	30.4318	0	0
NR_030216	87	29.4318	0	0
NR_030203	87	29.4318	0	0
NR_030217	87	29.4318	0	0
NR_030193	87	29.4318	0	0
NR_030200	87	29.4318	0	0
NR_030192	85	27.4318	0	0
NR_030197	85	27.4318	0	0
NR_030208	65	25.7917	0	0
NR_030190	83	32.0571	0	0
NR_030219	85	27.4318	0	0
NR_030367	99	32.8947	0	0
NR_030368	100	32.25	0	0
NR_030369	98	33.0545	0	0
NR_030371	99	32.8947	0	0
NR_030372	97	33.9038	0	0
NR_037512	77	30.8667	0	0
NR_030373	94	33.5625	0	0
NR_029607	110	37.8088	0	0
NR_027148	768	539.835	0	0
NR_030412	118	43.6944	0	0
NR_030632	91	33.4318	0	0
NR_029843	70	30.7917	0	0
NR_029482	79	30.9062	0	0
NM_017572	1758	1529.83	0	0
NM_199054	3785	3556.83	0	0
NM_014727	8469	8240.83	0	0
NM_005934	4505	4276.83	0	0
NM_130807	3331	3102.83	0	0
NM_001159846	1507	1278.83	0	0
NM_032868	1567	1338.83	0	0
NM_032683	1358	1129.83	0	0
NM_001031727	3177	2948.83	0	0
NM_032285	3036	2807.83	2	41.2878
NM_023937	968	739.835	0	0
NM_015956	1458	1229.83	0	0
NM_146387	1322	1093.83	0	0
NM_146388	2404	2175.83	0	0
NM_172251	623	394.835	0	0
NM_021107	1077	848.835	0	0
NM_033362	1046	817.835	0	0
NM_033363	973	744.835	0	0
NM_024690	43816	43587.8	0	0
NM_032853	4101	3872.83	0	0
NR_024247	4170	3941.83	0	0
NM_001020818	3220	2991.83	0	0
NM_001020819	3118	2889.83	0	0
NM_001020820	3054	2825.83	0	0
NM_001020821	3186	2957.83	0	0
NM_138373	3054	2825.83	0	0
NM_004533	3598	3369.83	0	0
NM_001077186	6813	6584.83	0	0
NM_001145809	6912	6683.83	0	0
NM_024729	6789	6560.83	0	0
NM_012335	4173	3944.83	0	0
NM_001130065	7623	7394.83	0	0
NM_004145	7611	7382.83	0	0
NM_001012643	1887	1658.83	0	0
NM_003422	2603	2374.83	0	0
NM_198055	2921	2692.83	0	0
NM_052876	4491	4262.83	0	0
NM_001029861	1564	1335.83	0	0
NM_001098622	833	604.835	0	0
NM_003827	1860	1631.83	0	0
NR_038456	1516	1287.83	0	0
NR_038457	1663	1434.83	0	0
NM_004851	1392	1163.83	0	0
NR_002798	1330	1101.83	0	0
NM_020378	1350	1121.83	0	0
NM_004386	6406	6177.83	0	0
NM_001001414	1973	1744.83	0	0
NM_020170	3733	3504.83	862	14256.2
NM_001145457	1150	921.835	0	0
NM_001145458	1102	873.835	0	0
NM_001242356	868	639.835	0	0
NM_001242357	817	588.835	0	0
NM_004829	1153	924.835	0	0
NM_001193375	2633	2404.83	0	0
NM_175614	803	574.835	0	0
NR_034166	923	694.835	0	0
NM_015965	542	313.835	0	0
NM_004542	354	125.835	0	0
NM_005001	585	356.835	0	0
NM_004146	546	317.835	0	0
NM_024407	786	557.835	0	0
NM_001245002	8045	7816.83	2025.94	15023.1
NM_001245004	7891	7662.83	3472.52	26267.5
NM_001245005	7914	7685.83	434.5	3276.89
NM_005597	7805	7576.83	2144.73	16407.8
NM_205843	8068	7839.83	263.304	1946.77
NM_002501	5576	5347.83	0	0
NM_001243116	994	765.835	0	0
NM_002503	1236	1007.83	0	0
NR_040515	2251	2022.83	1	28.6552
NM_139239	1834	1605.83	0	0
NM_005601	826	597.835	0	0
NM_198478	4687	4458.83	0	0
NM_145007	4041	3812.83	0	0
NM_033297	2621	2392.83	8.9343	216.427
NM_144687	3854	3625.83	0	0
NM_176810	3157	2928.83	0	0
NM_001174081	3544	3315.83	0	0
NM_001174082	3509	3280.83	0	0
NM_001174083	3506	3277.83	0	0
NM_017852	3575	3346.83	0	0
NM_134444	3674	3445.83	0	0
NM_153447	3883	3654.83	0	0
NM_001127255	3421	3192.83	0	0
NM_139176	3337	3108.83	0	0
NM_206828	3250	3021.83	0	0
NM_176811	3934	3705.83	0	0
NM_176820	3484	3255.83	0	0
NM_015953	1098	869.835	0	0
NM_000435	8071	7842.83	0	0
NM_002516	1877	1648.83	0	0
NM_002517	2043	1814.83	0	0
NM_004646	5024	4795.83	0	0
NM_001256647	1799	1570.83	0	0
NM_007121	2090	1861.83	0	0
NM_176880	1299	1070.83	0	0
NM_005234	1804	1575.83	0	0
NM_004558	1104	875.835	0	0
NM_006179	999	770.835	0	0
NM_145807	1836	1607.83	0	0
NM_006184	2579	2350.83	0	0
NM_001105570	2967	2738.83	0	0
NM_004756	3559	3330.83	0	0
NM_001193357	3184	2955.83	0	0
NM_012346	3225	2996.83	0	0
NM_016553	3586	3357.83	0	0
NM_153718	3264	3035.83	0	0
NM_153719	3419	3190.83	0	0
NM_001007525	7645	7416.83	1.63967	12.8145
NM_138454	908	679.835	0	0
NM_004152	1146	917.835	0	0
NM_024578	1091	862.835	0	0
NM_182577	1604	1375.83	0	0
NM_058164	1861	1632.83	0	0
NM_001080488	1485	1256.83	0	0
NM_001017989	1932	1703.83	0	0
NM_025136	7873	7644.83	4	30.3288
NM_013940	1120	891.835	0	0
NM_013939	1029	800.835	0	0
NM_013938	951	722.835	0	0
NM_001004465	951	722.835	0	0
NM_001004466	948	719.835	0	0
NM_001004713	1068	839.835	0	0
NM_001004456	942	713.835	0	0
NM_001004699	945	716.835	0	0
NM_001005240	918	689.835	0	0
NM_001005190	930	701.835	0	0
NM_030901	930	701.835	0	0
NM_017506	2138	1909.83	0	0
NM_198944	963	734.835	0	0
NM_012377	960	731.835	0	0
NM_175883	3224	2995.83	0	0
NM_001005191	1022	793.835	0	0
NM_001079935	1020	791.835	0	0
NM_001005192	936	707.835	0	0
NM_001005193	1038	809.835	0	0
NM_001001958	939	710.835	0	0
NM_130771	1422	1193.83	0	0
NM_133168	1377	1148.83	0	0
NM_133169	1410	1181.83	0	0
NM_206818	1936	1707.83	0	0
NM_002566	1976	1747.83	0	0
NM_019088	2132	1903.83	0	0
NM_001145939	1098	869.835	0	0
NM_001145940	859	630.835	0	0
NM_002573	1076	847.835	0	0
NM_001014831	3064	2835.83	0	0
NM_001014832	2765	2536.83	0	0
NM_001014834	2306	2077.83	0	0
NM_001014835	2379	2150.83	0	0
NM_005884	2838	2609.83	0	0
NM_001040134	2742	2513.83	0	0
NM_002579	2874	2645.83	0	0
NM_001145028	2260	2031.83	0	0
NM_001004318	2961	2732.83	1	21.2105
NM_025245	1730	1501.83	0	0
NR_038198	1629	1400.83	0	0
NM_174895	706	477.835	0	0
NM_017573	2661	2432.83	0	0
NM_032346	1157	928.835	0	0
NM_004708	604	375.835	0	0
NM_001111307	4779	4550.83	0	0
NM_001111308	4593	4364.83	0	0
NM_001111309	4488	4259.83	0	0
NM_001243121	4689	4460.83	0	0
NM_006202	4261	4032.83	0	0
NM_000923	5346	5117.83	0	0
NM_001098818	5071	4842.83	0.0098901	0.118376
NM_001098819	5124	4895.83	3.12295e-05	0.000369744
NR_040546	5021	4792.83	2.39611	28.9786
NM_001146184	8683	8454.83	0	0
NM_001146185	8369	8140.83	0.596221	4.24524
NM_001146186	8716	8487.83	0	0
NM_001146187	8375	8146.83	0.403779	2.87289
NM_006210	8759	8530.83	0	0
NR_023847	1314	1085.83	0	0
NM_000285	2010	1781.83	0	0
NM_001166056	1887	1658.83	0	0
NM_001166057	1818	1589.83	0	0
NM_080662	1062	833.835	0	0
NM_012088	1034	805.835	0	0
NM_005091	952	723.835	0	0
NM_052890	1881	1652.83	0	0
NM_017712	7084	6855.83	1.38935	11.7467
NM_198850	2489	2260.83	0	0
NM_015897	1737	1508.83	0	0
NM_017916	1246	1017.83	0	0
NM_005027	3938	3709.83	0	0
NM_006221	1120	891.835	0	0
NR_038422	1173	944.835	0	0
NR_038830	842	613.835	0	0
NM_001195733	4998	4769.83	0	0
NM_012398	5082	4853.83	0	0
NM_002741	3080	2851.83	0	0
NM_213560	2947	2718.83	0	0
NM_001159322	2493	2264.83	0	0
NM_001159323	2567	2338.83	0	0
NM_003706	2524	2295.83	0	0
NR_027064	3693	3464.83	0	0
NM_001005376	1434	1205.83	0	0
NM_001005377	1418	1189.83	0	0
NM_002659	1553	1324.83	0	0
NM_001031696	2181	1952.83	0	0
NM_012268	2405	2176.83	0	0
NM_001161354	2787	2558.83	0	0
NM_020904	3083	2854.83	0	0
NM_024310	1739	1510.83	0	0
NM_022835	7607	7378.83	3	23.5666
NM_018049	1215	986.835	0	0
NM_001164189	2337	2108.83	0	0
NM_001164194	2304	2075.83	0	0
NM_005817	2340	2111.83	0	0
NM_001080400	6353	6124.83	0	0
NM_001013706	2441	2212.83	0	0
NM_001243079	1933	1704.83	0	0
NM_031310	2276	2047.83	0	0
NM_007254	1721	1492.83	0	0
NM_001103149	3491	3262.83	0	0
NM_018215	3696	3467.83	0	0
NM_020709	4722	4493.83	0	0
NM_001166111	4573	4344.83	0	0
NM_001166112	4508	4279.83	0	0
NM_001166113	4460	4231.83	0	0
NM_001166114	4389	4160.83	0	0
NM_006702	4472	4243.83	0	0
NM_001146254	3307	3078.83	0	0
NM_001146255	3040	2811.83	0	0
NM_024825	3331	3102.83	0	0
NM_002691	3447	3218.83	0	0
NM_002695	2866	2637.83	3	65.9231
NM_006233	872	643.835	0	0
NM_005035	3800	3571.83	0	0
NM_006627	2594	2365.83	0	0
NR_027368	2370	2141.83	0	0
NM_001207025	6944	6715.83	0	0
NM_001207026	1703	1474.83	0	0
NM_001247994	6760	6531.83	0	0
NM_002698	6896	6667.83	0	0
NM_020230	1728	1499.83	0	0
NM_001040664	3207	2978.83	0	0
NM_001198690	3269	3040.83	0	0
NM_003712	1310	1081.83	0	0
NM_177526	1269	1040.83	0	0
NM_177543	1377	1148.83	0	0
NM_003660	4718	4489.83	0	0
NM_001080401	1714	1485.83	0	0
NM_017607	2924	2695.83	0	0
NM_001142502	3122	2893.83	0	0
NM_006663	3120	2891.83	0	0
NM_001243947	696	467.835	0	0
NM_033256	777	548.835	0	0
NM_014330	2383	2154.83	0	0
NM_019121	2952	2723.83	0	0
NM_014225	2509	2280.83	0	0
NR_033500	2408	2179.83	0	0
NM_001204284	2166	1937.83	0	0
NM_006247	2232	2003.83	0	0
NM_014931	3637	3408.83	0	0
NM_032152	2209	1980.83	0	0
NM_005809	1008	779.835	0	0
NM_181738	710	481.835	0	0
